candidate_level,candidate_score,股票代號,股票名稱,市場,收盤價,MA20,是否站上 MA20,K 值,D 值,RSI,Volume_MA5,Volume_MA20,Volume_MA40,放量倍數,MACD_DIF,MACD_Signal,MACD_Histogram,MACD_Histogram_前1日,MACD_Histogram_前2日,MACD_綠柱趨緩接近翻紅,是否符合 KD 區間,是否符合 RSI 區間,是否明顯放量,MACD 是否綠柱趨緩接近翻紅,法人近 5 日是否合計買超,投信近 5 日是否買超,外資近 1 日買賣超張數,投信近 1 日買賣超張數,自營商近 1 日買賣超張數,三大法人近 1 日合計買賣超張數,外資近 5 日買賣超張數,投信近 5 日買賣超張數,自營商近 5 日買賣超張數,三大法人近 5 日合計買賣超張數,外資近 20 日買賣超張數,投信近 20 日買賣超張數,自營商近 20 日買賣超張數,三大法人近 20 日合計買賣超張數,最後更新日期
接近,20,1268,漢來美食,上櫃,171.5,178.675,False,29.943719358569332,38.451663746823854,36.871656949965015,50014.6,38261.85,42702.425,1.3071662765914351,-0.9671430406337151,0.5352065980421951,-1.50234963867591,-1.5220304457002503,-1.5411992815608504,否,否,是,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,20,6937,天虹,上市,288.5,279.4,True,40.201477125527546,45.7543842266679,54.719319556427614,544662.2,436629.75,479623.8,1.2474234749235478,5.5920332591034025,4.609854273220953,0.9821789858824497,1.4009853738645495,1.1248813775781956,否,是,否,否,否,否,否,-110.0,0.0,-33.365,-143.365,134.722,0.0,-191.86800000000002,-57.14600000000001,135.94799999999992,-27.0,-166.88599999999997,-57.93799999999993,2026-09-11
接近,20,6170,統振,上櫃,48.099998474121094,48.08500003814697,True,48.15552044317671,44.97562240057826,52.094106794640005,187293.4,150718.4,163946.025,1.2426711005424687,0.16087759731951223,0.1382155092314136,0.022662088088098636,0.04616460995352689,0.026963684465119098,否,是,否,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,20,4306,炎洲,上市,14.699999809265137,15.162500047683716,False,29.08755423676456,37.35916886942498,42.00408114381944,1214200.6,994377.0,1024493.625,1.2210666578169045,0.008801848329129669,0.0506410661402566,-0.041839217811126934,-0.018621227436537678,-0.0012729242871006713,否,否,是,否,否,否,否,400.48,0.0,10.0,410.48,-113.11900000000003,0.0,-31.1,-144.21900000000005,229.94600000000008,0.0,-238.1,-8.15400000000011,2026-09-11
接近,20,1470,大統新創,上市,23.950000762939453,24.007499980926514,False,42.10591237500878,51.08026125943485,51.640187140323114,15817.8,13254.45,12130.725,1.193395425687222,0.22528893015229912,0.29818066538689925,-0.07289173523460013,-0.06265706071967242,-0.04059890258639576,否,否,否,否,否,是,否,-3.0,0.0,0.0,-3.0,10.745,0.0,0.0,10.745,21.745,0.0,1.904,23.649,2026-09-11
接近,20,1597,直得,上市,147.0,142.775,True,44.501990035021066,52.834267538715025,53.42186861122252,3088808.6,3021268.4,2331425.275,1.0223549155712217,3.2054498819537685,2.8954562416136227,0.30999364034014576,0.5792012259114774,0.8174607482654705,否,否,否,否,否,是,否,81.135,0.0,0.779,81.914,288.67999999999995,0.0,-199.915,88.7650000000001,-3113.808,0.0,-124.85099999999998,-3238.6589999999997,2026-09-11
接近,10,2754,亞洲藏壽司,上櫃,69.4000015258789,69.0449993133545,True,53.14360397780458,36.095457568861605,51.616546324747674,23343.6,17394.5,34087.4,1.3420104055879731,-0.22743516640178996,-0.20663548966560905,-0.02079967673618091,-0.09371478609597306,-0.1992795928940586,是,否,否,否,是,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,10,7788,松川精密,上市,286.5,293.625,False,35.08353832410847,52.148593563464175,50.21910795462009,3666224.0,2845248.8,2140871.775,1.2885424993413581,15.889595760531279,18.188446196614905,-2.298850436083626,-0.02388501386783659,1.145706982836174,否,否,否,否,否,否,否,-362.695,0.0,-65.17,-427.865,-1202.057,0.0,-204.725,-1406.7820000000002,-1088.492,0.0,101.55700000000002,-986.935,2026-09-11
接近,10,6598,ABC-KY,上市,28.200000762939453,28.095000076293946,True,53.41485685747312,45.862215880199514,50.9892566892198,258593.4,210059.15,463760.4,1.2310503969953226,0.10309216444450087,0.09135069891711484,0.01174146552738603,0.020451954774356712,-0.0755564371185027,否,否,否,否,否,是,否,-101.356,0.0,0.0,-101.356,130.952,0.0,-4.0,126.95200000000001,71.34200000000001,0.0,-3.0,68.34200000000001,2026-09-11
接近,10,9105,泰金寶-DR,上市,8.59000015258789,8.544500064849853,True,49.23967348248826,53.44823474083328,51.85248940392676,22855938.4,18915678.45,19848340.075,1.20830656222114,0.0670670565923448,0.04252237843513393,0.02454467815721087,0.0388841510889696,0.0539080220209509,否,否,否,否,否,是,否,1377.1,0.0,77.243,1454.3429999999998,2467.9810000000007,0.0,255.37199999999999,2723.353,2036.9809999999989,0.0,-473.247,1563.7340000000015,2026-09-11
接近,0,2035,唐榮公司,上櫃,27.049999237060547,26.997500038146974,True,53.16333533964472,43.899657683371856,51.55040076477314,6281.0,4622.4,5044.025,1.3588179300796124,-0.08576837372945079,-0.11411839336261743,0.028350019633166648,0.009225461379164107,-0.09156829612950693,否,否,否,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
接近,0,6588,東典光電,上櫃,107.5,107.19500007629395,True,43.16481971204234,53.2195950009461,53.269166103395754,3693929.8,2939926.0,2942426.725,1.256470332926747,4.95989784601916,5.38963452368746,-0.42973667766829937,0.08312207352401302,0.3053645994227647,否,否,否,否,否,否,否,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2026-09-11
